,blueWins,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience
6236,0,5,5,5,1,1,0,0,16131,17436
6237,0,3,4,4,1,1,0,0,15613,17932
6238,1,6,5,7,1,0,1,0,16678,19110
6239,1,6,2,7,0,0,0,0,17311,18763
6240,1,5,3,6,2,1,1,1,16703,17483
6241,0,2,19,0,0,0,0,0,12403,11921
6242,1,5,9,5,1,1,0,0,15585,16636
6243,1,8,4,6,1,1,0,0,16558,18174
6244,0,8,6,7,1,0,1,1,18211,19027
6245,0,7,7,6,1,1,0,0,15990,17803
6246,1,4,12,8,0,0,0,0,15147,16605
6247,0,8,5,12,2,1,1,0,17008,16893
6248,0,5,7,4,0,0,0,0,15538,16787
6249,1,7,6,10,1,1,0,0,17097,18614
6250,1,6,7,7,0,0,0,0,17075,18491
6251,0,7,9,6,0,0,0,0,16035,18455
6252,1,8,3,10,1,1,0,0,17967,18074
6253,1,8,9,9,0,0,0,0,17273,18297
6254,1,1,1,2,2,1,1,0,14546,17721
6255,1,2,2,4,1,1,0,0,14639,17316
6256,0,9,8,3,0,0,0,0,16882,18988
6257,1,9,4,11,0,0,0,1,20170,19190
6258,1,13,4,16,1,1,0,0,20029,20123
6259,1,9,4,8,0,0,0,0,17260,19375
6260,1,11,3,4,0,0,0,0,18192,19823
6261,1,8,3,13,0,0,0,0,17325,18380
6262,0,5,9,3,0,0,0,0,16163,18244
6263,0,7,13,6,0,0,0,0,16039,16809
6264,1,6,7,3,1,0,1,0,15907,17910
6265,0,7,2,10,1,0,1,0,17536,19146
6266,0,11,11,16,0,0,0,0,18730,18011
6267,1,6,2,5,1,1,0,0,16105,18285
6268,1,4,3,1,1,1,0,0,15843,17751
6269,1,10,0,14,1,1,0,0,20302,18149
6270,1,10,4,9,1,0,1,2,20236,18603
6271,1,10,9,12,2,1,1,0,17869,17341
6272,0,3,6,1,1,0,1,0,14499,18406
6273,0,3,9,3,0,0,0,0,13705,16018
6274,0,2,7,1,0,0,0,0,13685,16729
6275,1,5,10,6,0,0,0,0,15366,16496
6276,0,0,4,0,1,0,1,0,14175,17400
6277,0,6,5,11,1,1,0,0,15975,16937
6278,0,1,7,2,0,0,0,0,13099,14520
6279,1,3,0,0,1,1,0,0,15578,19730
6280,0,2,13,1,0,0,0,0,14218,15368
6281,1,2,7,2,0,0,0,0,15198,18952
6282,1,7,2,8,0,0,0,0,17474,19214
6283,1,9,3,13,1,0,1,0,17786,19357
6284,1,7,3,6,0,0,0,0,17082,19192
6285,0,4,4,6,0,0,0,0,15711,19278
6286,1,4,4,6,1,1,0,0,16112,18545
6287,0,4,8,4,0,0,0,0,15700,17892
6288,1,8,8,9,0,0,0,0,17885,18417
6289,1,2,3,2,0,0,0,0,15705,17630
6290,0,0,8,0,0,0,0,0,13364,16851
6291,0,8,11,9,1,0,1,0,17080,18330
6292,1,11,2,15,0,0,0,0,17395,17215
6293,1,8,7,6,1,0,1,0,17498,19132
6294,1,6,4,4,0,0,0,0,17649,19655
6295,1,10,2,5,1,1,0,0,18717,20051
6296,1,4,4,5,1,1,0,0,15736,18719
6297,0,3,12,1,0,0,0,0,13800,15275
6298,0,7,8,6,0,0,0,0,15772,17144
6299,1,7,7,5,1,1,0,0,16825,19699
6300,0,7,5,8,1,0,1,0,17315,18122
6301,0,2,4,1,0,0,0,0,14144,17041
6302,1,5,4,4,1,1,0,0,16328,17531
6303,1,3,5,3,0,0,0,0,15135,17610
6304,0,9,6,10,0,0,0,0,17719,18085
6305,0,8,8,12,0,0,0,0,16291,16508
6306,0,5,6,3,1,0,1,0,15048,16313
6307,0,2,4,1,0,0,0,0,14155,16974
6308,0,5,9,4,0,0,0,0,15102,18032
6309,0,6,13,7,0,0,0,0,15522,16999
6310,1,11,6,12,1,0,1,0,17850,18858
6311,0,8,8,8,1,1,0,0,16720,16905
6312,1,8,7,5,0,0,0,0,17321,19677
6313,1,7,6,7,0,0,0,0,16672,18698
6314,1,2,1,3,1,1,0,0,15426,19072
6315,1,6,3,4,1,1,0,0,16404,19029
6316,1,11,3,14,1,1,0,0,18293,19481
6317,0,5,7,4,1,1,0,0,16605,17961
6318,0,10,10,8,0,0,0,1,18544,17072
6319,1,12,5,14,1,1,0,0,18499,17823
6320,1,6,3,10,0,0,0,0,16911,17876
6321,1,7,6,12,0,0,0,0,16963,17857
6322,1,9,5,3,2,1,1,0,17669,20105
6323,0,6,10,8,1,1,0,0,15875,18029
6324,0,5,4,4,0,0,0,0,16273,19371
6325,0,4,8,7,1,0,1,0,15848,17347
6326,0,4,5,4,1,1,0,0,15297,17644
6327,0,6,10,5,1,0,1,0,16406,17714
6328,0,8,11,7,0,0,0,0,17509,18038
6329,1,4,4,5,1,1,0,0,15398,17802
6330,0,9,8,10,2,1,1,0,17431,18061
6331,1,9,0,7,1,1,0,0,18968,20401
6332,0,4,5,5,1,0,1,0,16318,17365
6333,1,13,6,11,0,0,0,0,18896,19340
6334,1,5,8,4,1,1,0,0,15964,17011
6335,0,6,7,7,2,1,1,0,15924,16695
6336,0,4,7,2,1,1,0,0,15190,18507
6337,1,6,0,8,1,1,0,0,17482,19196
6338,1,2,4,1,1,1,0,0,14492,16869
6339,1,8,2,8,0,0,0,0,17055,17638
6340,1,4,4,3,0,0,0,0,14559,17491
6341,0,6,11,4,0,0,0,0,15838,18031
6342,1,6,8,6,0,0,0,0,16047,18460
6343,0,6,4,6,0,0,0,0,16513,18896
6344,0,4,9,2,0,0,0,0,15445,17280
6345,1,9,2,11,0,0,0,0,18124,19613
6346,0,3,11,4,0,0,0,0,14268,15723
6347,1,6,5,5,1,0,1,0,16000,17778
6348,0,6,6,3,0,0,0,0,15040,17558
6349,1,6,5,8,1,1,0,0,15416,17061
6350,0,7,6,9,1,1,0,0,17844,18825
6351,0,5,4,9,2,1,1,0,16455,17798
6352,1,6,2,8,1,1,0,0,17368,18140
6353,0,7,2,5,0,0,0,0,16503,19371
6354,1,5,6,4,1,1,0,0,15063,16316
6355,1,6,4,12,1,1,0,0,17733,19290
6356,1,4,3,5,0,0,0,0,15720,18012
6357,1,5,3,9,2,1,1,0,16457,17837
6358,1,8,7,8,1,1,0,0,17526,18287
6359,1,8,5,8,1,1,0,0,17204,19878
6360,1,4,1,5,2,1,1,0,16973,19798
6361,0,1,5,1,0,0,0,0,12713,14245
6362,0,8,8,8,0,0,0,0,16488,17583
6363,0,6,5,6,0,0,0,0,15801,17655
6364,0,5,10,4,0,0,0,0,14750,15820
6365,1,9,12,7,0,0,0,0,17709,17077
6366,0,6,9,7,0,0,0,0,15827,17027
6367,0,10,6,23,0,0,0,0,17482,17024
6368,0,4,3,5,0,0,0,0,15450,17766
6369,0,7,3,5,1,1,0,0,15728,17209
6370,1,5,3,7,1,0,1,0,15588,16904
6371,1,10,12,16,1,1,0,0,18676,18145
6372,0,4,6,6,0,0,0,0,15829,17626
6373,1,4,6,2,1,1,0,0,15340,18245
6374,0,7,8,7,1,0,1,0,17140,18192
6375,0,2,9,2,0,0,0,0,14606,17633
6376,1,6,2,4,1,0,1,0,17528,20077
6377,0,5,4,7,0,0,0,0,16035,17246
6378,0,3,9,5,1,1,0,0,14559,17148
6379,1,12,4,16,1,1,0,0,19726,19180
6380,1,5,4,5,0,0,0,0,16508,18959
6381,0,1,5,1,0,0,0,0,14001,16037
6382,1,4,3,8,1,1,0,0,15650,17837
6383,0,6,5,4,0,0,0,0,16663,18493
6384,1,7,4,5,0,0,0,0,17052,17766
6385,0,7,9,12,0,0,0,0,16242,16365
6386,0,4,6,2,0,0,0,0,15009,16571
6387,0,4,7,8,0,0,0,0,15462,17446
6388,1,7,4,6,0,0,0,0,16972,19381
6389,1,4,2,2,0,0,0,0,17005,19366
6390,1,4,5,4,0,0,0,0,15845,17682
6391,0,2,9,1,0,0,0,0,14048,16395
6392,1,6,8,10,1,1,0,0,15388,15544
6393,0,4,7,3,1,1,0,0,14622,17798
6394,1,4,5,4,1,1,0,0,15184,17545
6395,0,10,12,8,0,0,0,0,17607,18633
6396,0,6,10,7,0,0,0,0,15258,17586
6397,1,13,4,24,1,1,0,0,19669,17978
6398,1,7,4,8,2,1,1,0,17865,19417
6399,0,9,9,8,1,0,1,1,19206,17896
6400,1,7,3,8,1,1,0,0,18068,19266
6401,1,6,7,12,1,1,0,0,17397,18389
6402,0,6,6,3,0,0,0,0,15933,18813
6403,0,5,5,4,1,1,0,0,15552,17498
6404,0,4,5,3,1,1,0,0,16675,18462
6405,0,6,9,6,0,0,0,0,16585,18342
6406,1,12,6,15,1,1,0,0,18665,17762
6407,1,9,4,10,1,1,0,0,17555,17779
6408,0,5,9,5,0,0,0,0,15942,17493
6409,0,6,8,9,0,0,0,0,16185,17924
6410,0,7,11,11,0,0,0,0,17444,16497
6411,0,4,4,7,1,1,0,0,15471,18216
6412,0,3,5,3,1,1,0,0,15043,17227
6413,1,7,5,5,1,1,0,0,16424,18793
6414,1,6,3,6,0,0,0,0,16061,17186
6415,0,5,13,3,0,0,0,0,14910,16295
6416,0,5,11,8,0,0,0,0,15127,16197
6417,0,0,8,0,0,0,0,0,12682,15784
6418,1,5,6,3,1,1,0,0,16298,19831
6419,1,10,4,10,2,1,1,0,18818,19037
6420,1,7,4,7,1,1,0,0,17221,18574
6421,1,7,4,9,2,1,1,0,17897,18898
6422,1,4,7,11,0,0,0,0,14657,15612
6423,0,8,8,5,0,0,0,0,17232,17997
6424,1,2,2,3,0,0,0,0,15830,19605
6425,0,3,5,2,0,0,0,0,14992,16189
6426,1,10,6,11,0,0,0,0,19000,18915
6427,0,5,7,5,0,0,0,0,15723,17429
6428,0,4,8,6,0,0,0,0,15428,16985
6429,0,4,4,5,1,1,0,0,14592,16682
6430,0,4,11,5,0,0,0,0,15613,17057
6431,0,7,5,11,1,1,0,0,16844,18255
6432,1,7,1,11,1,1,0,0,17709,19221
6433,0,3,2,3,1,0,1,0,15028,18170
6434,1,6,7,5,0,0,0,0,16399,17056
6435,0,12,8,10,1,1,0,0,19079,18774
6436,1,6,9,7,0,0,0,0,15809,18227
6437,0,5,5,4,1,1,0,0,16755,18596
6438,0,3,4,3,0,0,0,0,15043,17669
6439,1,6,10,7,1,1,0,0,16832,17641
6440,1,9,2,8,1,1,0,0,17580,19527
6441,1,5,11,5,0,0,0,0,15453,16291
6442,0,3,5,3,0,0,0,0,15869,18217
6443,1,5,2,9,0,0,0,0,15917,18903
6444,1,11,4,9,1,1,0,0,19612,20290
6445,0,1,14,0,0,0,0,0,12519,13642
6446,0,5,6,7,1,1,0,0,16227,19425
6447,0,6,9,7,0,0,0,0,15291,15389
6448,0,3,5,2,0,0,0,0,14442,16949
6449,1,12,8,12,0,0,0,0,18968,18902
6450,1,5,3,4,2,1,1,0,16187,18182
6451,1,10,10,10,1,1,0,0,18062,17871
6452,0,1,5,0,0,0,0,0,14824,18421
6453,0,3,7,2,0,0,0,0,15195,18046
6454,0,7,6,6,0,0,0,0,16457,18265
6455,1,5,5,6,1,0,1,1,18317,19181
6456,1,7,5,6,1,1,0,0,16319,19461
6457,1,11,8,18,0,0,0,0,19275,18899
6458,1,6,2,6,1,1,0,0,16605,17533
6459,1,6,3,5,2,1,1,0,17898,19735
6460,0,3,5,2,0,0,0,0,14745,17586
6461,1,2,4,2,1,0,1,1,16417,18414
6462,1,4,7,2,0,0,0,0,15169,17363
6463,0,2,4,2,2,1,1,0,15197,17925
6464,1,8,4,8,1,1,0,0,18208,19824
6465,1,7,3,4,1,1,0,0,17879,19767
6466,1,9,2,6,0,0,0,0,17947,19669
6467,1,3,5,3,1,1,0,0,15393,18185
6468,1,4,6,2,0,0,0,0,15729,18102
6469,1,10,5,13,1,0,1,0,18560,19924
6470,1,3,4,3,1,1,0,0,15718,17585
6471,0,2,8,0,0,0,0,0,14021,15684
6472,1,13,5,10,0,0,0,0,19485,19900
6473,0,6,8,6,1,1,0,0,16029,17293
6474,0,4,6,2,1,0,1,0,14372,16842
6475,1,10,6,13,0,0,0,0,18348,17087
6476,0,7,4,11,1,1,0,0,16464,17678
6477,0,4,9,5,0,0,0,0,16377,18575
6478,1,9,10,9,1,1,0,0,17421,17407
6479,1,4,5,4,0,0,0,0,15284,17975
6480,0,3,7,3,1,1,0,0,14900,18354
6481,1,7,6,5,0,0,0,0,16345,16530
6482,0,6,11,6,0,0,0,0,17982,18687
6483,0,6,6,5,0,0,0,0,16259,18818
6484,1,10,11,8,0,0,0,0,18472,19144
6485,1,7,5,6,1,1,0,0,16099,18219
6486,1,4,4,8,0,0,0,0,15947,17352
6487,1,6,5,3,0,0,0,0,16590,19180
6488,0,3,4,3,1,0,1,0,14986,16975
6489,0,16,5,21,1,1,0,0,19234,18339
6490,1,3,4,4,2,1,1,1,16657,18356
6491,1,16,7,22,2,1,1,0,21512,19190
6492,0,6,7,5,1,0,1,0,15905,17754
6493,0,7,7,4,0,0,0,0,15793,17795
6494,0,10,8,12,0,0,0,0,17883,17407
6495,0,4,2,6,0,0,0,0,15744,18381
6496,0,5,7,3,1,1,0,0,14765,16480
6497,1,5,2,5,2,1,1,0,17446,20350
6498,1,6,4,10,1,1,0,0,16190,17477
6499,1,2,6,2,1,1,0,0,14967,16756
6500,1,9,3,12,2,1,1,0,18108,18738
6501,0,7,7,10,1,1,0,0,16397,17090
6502,1,6,4,8,1,0,1,0,16606,18225
6503,1,3,9,5,0,0,0,0,14351,16380
6504,0,2,7,2,1,0,1,0,14864,16742
6505,1,10,8,8,1,1,0,0,18214,19620
6506,0,8,3,12,0,0,0,0,17059,18162
6507,0,2,4,2,1,1,0,0,14353,16624
6508,0,4,6,6,1,0,1,1,16580,17438
6509,1,9,8,11,0,0,0,0,17426,17243
6510,0,6,7,3,2,1,1,0,16308,18718
6511,1,9,3,11,1,0,1,1,19723,19678
6512,0,6,9,6,0,0,0,0,15946,17404
6513,1,11,7,9,0,0,0,0,19425,20998
6514,1,14,7,5,2,1,1,0,18135,19550
6515,0,9,10,6,0,0,0,0,16774,17746
6516,1,6,5,5,1,1,0,0,16637,17981
6517,0,7,7,14,0,0,0,0,16750,17492
6518,1,1,8,0,1,1,0,0,13493,16560
6519,0,6,12,5,0,0,0,0,15794,17285
6520,1,9,6,12,1,1,0,0,16574,17052
6521,1,17,7,24,1,0,1,0,20182,20589
6522,0,4,11,6,0,0,0,0,15402,15435
6523,0,6,6,5,1,1,0,0,15414,16960
6524,0,5,4,6,2,1,1,0,16982,17866
6525,1,5,5,3,2,1,1,0,15193,16642
6526,0,5,9,4,0,0,0,0,15968,17837
6527,1,2,2,2,1,0,1,0,15260,18522
6528,1,7,9,8,0,0,0,0,17115,17857
6529,0,5,8,7,0,0,0,0,16365,17954
6530,1,7,7,9,0,0,0,0,16712,18681
6531,1,13,7,15,1,1,0,0,18236,17766
6532,1,13,10,15,0,0,0,0,20067,18286
6533,0,3,6,4,1,1,0,0,14792,16218
6534,0,1,6,0,0,0,0,0,14748,17867
6535,1,10,5,18,2,1,1,0,18682,19196
6536,1,3,4,2,0,0,0,0,15883,18069
6537,1,5,4,5,0,0,0,0,15938,17167
6538,1,11,2,16,0,0,0,0,18405,19055
6539,1,4,2,5,0,0,0,0,16164,19020
6540,0,3,7,2,1,0,1,0,15000,17095
6541,0,3,7,3,0,0,0,0,14454,17394
6542,1,7,8,7,1,1,0,0,17459,17773
6543,1,10,4,9,1,0,1,0,17933,19728
6544,1,2,1,1,1,0,1,1,14780,14277
6545,0,4,1,5,1,1,0,0,15056,18484
6546,0,2,8,3,0,0,0,0,13337,14550
6547,1,13,6,18,1,1,0,0,20169,17549
6548,1,5,4,5,1,0,1,0,15549,17486
6549,1,10,5,14,1,1,0,0,18392,17969
6550,1,5,4,6,0,0,0,0,15865,16893
6551,1,9,5,11,2,1,1,0,17498,18424
6552,0,2,5,3,1,1,0,0,14606,17820
6553,0,0,11,0,0,0,0,0,13590,16558
6554,0,5,5,3,1,0,1,0,16259,18538
6555,0,9,11,7,0,0,0,0,17137,18112
6556,0,2,4,4,0,0,0,0,14775,17337
6557,1,11,11,17,0,0,0,0,17571,16712
6558,0,5,7,3,0,0,0,0,16946,18333
6559,0,2,1,4,1,0,1,1,16437,18096
6560,0,6,8,5,0,0,0,0,16881,18875
6561,1,2,3,3,1,1,0,0,15938,19963
6562,0,4,4,4,1,1,0,0,15639,18956
6563,0,4,7,6,1,1,0,0,14582,16375
6564,1,13,6,8,0,0,0,0,19537,19905
6565,0,1,5,2,0,0,0,0,14031,16789
6566,0,7,11,6,0,0,0,0,16749,17716
6567,1,6,3,5,0,0,0,0,16542,19014
6568,1,7,7,4,0,0,0,1,18053,19492
6569,0,11,3,13,1,1,0,0,18102,18787
6570,1,9,12,11,0,0,0,0,17332,16861
6571,1,10,7,11,2,1,1,0,17748,19116
6572,0,6,10,4,0,0,0,0,17034,18358
6573,0,6,5,4,1,1,0,0,16000,18965
6574,1,6,4,7,0,0,0,0,16655,18545
6575,0,1,9,3,0,0,0,0,13719,16024
6576,1,5,3,7,0,0,0,0,17264,18301
6577,0,3,7,2,0,0,0,0,14725,17519
6578,0,4,6,2,0,0,0,0,14360,16876
6579,1,6,6,6,0,0,0,0,16223,17419
6580,1,6,2,7,0,0,0,0,16695,17863
6581,1,5,10,5,0,0,0,0,16297,19135
6582,1,2,6,2,2,1,1,0,15386,18832
6583,1,6,1,9,2,1,1,1,18435,18643
6584,1,7,4,8,0,0,0,0,17008,18978
6585,1,5,2,8,0,0,0,0,16684,19585
6586,1,9,4,5,1,1,0,0,17965,20621
6587,1,5,5,10,1,1,0,0,16737,17553
6588,0,1,3,1,0,0,0,0,13638,16479
6589,0,4,3,4,0,0,0,0,15838,18368
6590,0,3,2,3,0,0,0,0,15734,18750
6591,0,8,9,8,0,0,0,0,17802,18241
6592,1,7,9,7,0,0,0,0,16149,16018
6593,0,3,9,3,0,0,0,0,14719,16608
6594,0,6,8,6,0,0,0,0,15883,16480
6595,1,15,8,24,0,0,0,0,19917,18396
6596,0,7,8,10,0,0,0,0,16137,17136
6597,0,7,4,4,1,0,1,0,17994,20156
6598,1,9,5,4,1,1,0,0,17693,19209
6599,1,6,4,6,0,0,0,0,16184,18288
6600,0,4,5,3,1,1,0,0,15791,18218
6601,0,3,2,2,0,0,0,0,15426,17927
6602,0,5,3,7,1,1,0,0,16885,18326
6603,0,5,6,7,1,1,0,0,15880,18313
6604,1,6,6,10,1,1,0,0,16701,17762
6605,0,8,6,6,0,0,0,0,17040,18469
6606,1,2,3,2,1,0,1,0,13703,16964
6607,0,8,9,1,1,1,0,0,16953,18996
6608,1,6,4,1,0,0,0,0,16327,18521
6609,1,6,3,6,0,0,0,0,17854,20729
6610,1,12,7,14,0,0,0,0,19970,19994
6611,0,6,6,5,1,1,0,0,16010,17522
6612,1,9,11,12,0,0,0,0,16899,16675
6613,0,9,11,10,0,0,0,0,16256,16283
6614,0,6,5,6,0,0,0,0,16676,18660
6615,1,11,7,13,1,1,0,0,18877,19556
6616,0,4,6,6,0,0,0,0,14827,16610
6617,0,5,5,3,0,0,0,0,16098,17950
6618,0,4,4,3,1,1,0,0,15237,17162
6619,0,6,4,3,0,0,0,0,16796,19792
6620,1,10,5,11,1,0,1,1,19323,19481
6621,1,6,2,4,1,0,1,0,16127,17096
6622,1,9,6,12,0,0,0,0,17027,17004
6623,0,6,6,5,1,0,1,0,15965,17701
6624,0,6,11,5,0,0,0,0,16167,18659
6625,1,10,3,9,1,1,0,0,18334,18032
6626,0,3,7,4,0,0,0,0,15191,17269
6627,0,6,7,3,1,0,1,0,16132,18044
6628,1,3,6,2,0,0,0,0,15098,16937
6629,1,5,4,3,1,1,0,0,16261,19301
6630,1,5,7,9,0,0,0,0,16427,18653
6631,0,6,10,10,0,0,0,0,14901,14483
6632,1,7,6,10,1,1,0,0,17070,18022
6633,1,6,7,5,0,0,0,0,16217,17326
6634,1,10,2,10,1,0,1,0,18822,20135
6635,1,14,2,14,1,1,0,0,19185,18543
6636,0,3,9,3,0,0,0,0,14220,16333
6637,1,8,2,8,1,1,0,0,18477,19589
6638,1,5,7,4,0,0,0,0,16324,18159
6639,0,4,8,4,1,1,0,0,15247,17064
6640,1,6,4,4,1,1,0,0,17361,19308
6641,1,10,3,11,1,1,0,0,17793,19766
6642,1,2,2,3,0,0,0,0,14619,16874
6643,1,5,5,5,0,0,0,0,15552,16960
6644,1,5,1,5,1,0,1,0,17170,19662
6645,0,11,5,12,1,0,1,0,18658,19117
6646,1,10,5,14,1,0,1,0,17857,17155
6647,0,2,7,3,0,0,0,0,14613,16611
6648,1,5,8,5,1,1,0,0,15359,17087
6649,0,7,6,2,1,0,1,0,16756,18790
6650,1,14,7,14,2,1,1,0,19984,19327
6651,0,5,6,2,0,0,0,0,15470,17451
6652,0,9,12,15,0,0,0,0,16494,15865
6653,0,6,5,6,0,0,0,0,15904,17623
6654,0,3,11,4,1,0,1,0,14423,16642
6655,0,3,5,3,0,0,0,0,15136,17202
6656,0,8,3,9,0,0,0,0,16681,18901
6657,0,2,6,2,0,0,0,0,14868,18004
6658,1,5,7,3,1,1,0,0,16103,17939
6659,0,7,12,5,0,0,0,0,15674,15931
6660,0,3,9,1,0,0,0,0,14100,16543
6661,1,14,6,17,1,1,0,0,20177,21248
6662,1,4,4,7,1,1,0,0,15222,16755
6663,0,4,9,3,0,0,0,0,14731,16109
6664,0,3,8,2,0,0,0,0,14566,16999
6665,0,10,7,13,1,1,0,0,17545,17316
6666,1,3,8,6,1,1,0,0,15159,17161
6667,0,4,6,3,0,0,0,0,15855,17820
6668,0,6,9,6,1,1,0,0,17023,17635
6669,0,8,7,9,1,1,0,0,17163,18565
6670,0,5,9,3,1,1,0,0,15875,18236
6671,1,6,3,6,1,1,0,0,14887,14486
6672,1,4,8,3,1,1,0,0,15330,16197
6673,0,2,6,2,0,0,0,0,14295,16196
6674,1,6,5,6,1,1,0,0,16454,17910
6675,0,1,5,2,0,0,0,0,13951,17688
6676,0,3,2,4,0,0,0,0,16307,19846
6677,0,8,14,12,2,1,1,0,16072,15157
6678,0,4,11,2,0,0,0,0,15515,17838
6679,1,3,5,5,2,1,1,0,15188,17576
6680,0,9,5,11,2,1,1,0,17791,18823
6681,0,4,4,7,0,0,0,0,15813,18788
6682,0,3,2,3,1,0,1,0,14424,17499
6683,0,12,8,13,0,0,0,0,19306,19792
6684,0,2,8,3,0,0,0,0,14348,17150
6685,0,2,6,1,0,0,0,0,14990,17870
6686,0,5,4,7,0,0,0,0,16129,18291
6687,1,9,4,5,1,1,0,0,18135,18974
6688,0,6,5,3,1,0,1,0,17039,18571
6689,0,3,7,2,1,1,0,0,14761,16905
6690,0,0,15,0,0,0,0,0,12971,14675
6691,1,4,3,3,0,0,0,0,15220,18562
6692,1,12,6,14,1,1,0,0,18228,19302
6693,1,6,7,12,0,0,0,0,17490,17883
6694,1,4,6,4,0,0,0,0,15338,17842
6695,1,11,9,15,1,1,0,0,19421,19063
6696,1,7,4,11,0,0,0,0,17321,18397
6697,0,6,5,5,1,1,0,0,17170,18247
6698,1,7,7,11,1,1,0,0,17162,18810
6699,1,7,4,5,1,1,0,0,17382,19669
6700,0,7,7,6,0,0,0,0,16313,16697
6701,1,2,4,2,0,0,0,0,15264,17806
6702,0,3,12,2,0,0,0,0,15001,17600
6703,0,4,7,4,1,0,1,0,16938,18931
6704,1,10,5,4,1,0,1,1,19634,19705
6705,0,7,4,11,1,0,1,0,16782,19169
6706,0,11,8,13,0,0,0,1,18723,17268
6707,0,5,6,3,1,0,1,0,14644,16269
6708,1,14,12,11,0,0,0,0,19118,19312
6709,0,0,4,0,0,0,0,0,13546,16240
6710,0,5,14,2,2,1,1,0,16431,16968
6711,1,6,1,7,0,0,0,0,16561,19634
6712,0,3,7,3,0,0,0,0,14866,16219
6713,1,11,7,11,0,0,0,0,18625,18941
6714,1,9,2,8,1,1,0,0,17194,19161
6715,1,5,4,4,1,1,0,0,15873,18580
6716,1,6,7,6,1,1,0,0,16398,17998
6717,0,8,5,4,1,0,1,1,17951,18661
6718,0,3,2,4,1,1,0,0,15240,17591
6719,0,10,6,8,1,1,0,0,17561,18172
6720,0,2,8,2,0,0,0,0,14200,17304
6721,1,5,9,2,0,0,0,0,16055,17800
6722,1,7,2,6,0,0,0,1,19456,21097
6723,0,5,6,5,0,0,0,0,15923,17907
6724,1,2,3,2,1,1,0,0,13879,16393
6725,1,9,4,9,0,0,0,0,17356,19154
6726,1,5,7,7,0,0,0,0,15861,17523
6727,1,8,2,9,1,1,0,0,17511,19617
6728,0,4,6,4,0,0,0,0,15528,17590
6729,0,8,2,15,0,0,0,0,16393,18783
6730,1,9,5,16,0,0,0,0,17433,17284
6731,1,13,12,13,0,0,0,0,19714,18151
6732,0,6,10,9,0,0,0,0,15569,17357
6733,1,8,7,14,1,1,0,0,17031,16530
6734,1,9,8,12,1,1,0,0,18254,18805
6735,0,6,8,4,0,0,0,0,16126,18226
6736,0,5,5,8,0,0,0,0,15937,17560
6737,0,5,9,6,0,0,0,0,15595,16171
6738,1,5,6,2,2,1,1,1,16874,17230
6739,1,5,2,2,1,1,0,0,16344,19730
6740,0,5,3,4,0,0,0,0,15882,18646
6741,0,6,9,2,0,0,0,0,15498,16711
6742,1,10,1,5,0,0,0,1,19699,20307
6743,1,9,6,12,2,1,1,0,17320,17894
6744,1,2,6,2,0,0,0,0,14720,18456
6745,0,6,5,6,0,0,0,0,16518,19187
6746,0,8,6,9,0,0,0,0,17926,18959
6747,1,5,6,6,0,0,0,0,16632,17833
6748,0,8,4,15,1,1,0,1,18357,18461
6749,1,9,0,10,1,1,0,0,18258,19948
6750,0,8,6,6,1,1,0,0,16706,17561
6751,1,7,2,10,1,1,0,0,18234,19881
6752,0,3,12,3,0,0,0,0,14202,16159
6753,1,7,3,4,1,1,0,0,17911,18635
6754,0,0,5,0,0,0,0,0,13094,15865
6755,0,8,4,11,0,0,0,0,17476,19033
6756,0,5,8,6,0,0,0,0,16979,19193
6757,0,2,9,2,0,0,0,0,13977,15531
6758,0,4,6,8,1,1,0,0,14345,15396
6759,0,4,4,3,0,0,0,0,15601,17171
6760,0,5,5,8,0,0,0,0,14966,16483
6761,1,4,2,2,0,0,0,0,16127,18510
6762,0,8,11,5,0,0,0,0,17156,17559
6763,0,5,5,2,0,0,0,0,15790,16936
6764,0,6,9,5,0,0,0,0,16462,18654
6765,0,4,7,3,1,0,1,0,15798,17608
6766,1,6,1,7,0,0,0,0,17666,20014
6767,1,9,1,8,0,0,0,0,18018,19634
6768,1,6,7,10,1,0,1,0,16027,16856
6769,1,9,1,12,0,0,0,0,18681,20293
6770,1,10,5,7,1,1,0,0,17671,18386
6771,0,4,7,2,1,1,0,0,15974,17188
6772,1,6,1,4,0,0,0,0,16656,18706
6773,0,1,4,1,0,0,0,0,14224,16992
6774,1,4,7,4,1,1,0,0,16526,18314
6775,1,7,8,9,1,1,0,0,16890,17686
6776,1,7,3,11,0,0,0,0,16879,19019
6777,1,12,10,13,1,1,0,0,19622,18338
6778,1,7,2,7,0,0,0,0,16867,18880
6779,0,4,7,3,1,0,1,0,15874,18205
6780,0,8,9,9,1,1,0,0,16789,17799
6781,1,8,4,9,2,1,1,0,17315,18205
6782,1,5,10,1,0,0,0,0,15605,19324
6783,0,3,11,2,0,0,0,0,15059,17650
6784,1,10,2,9,2,1,1,0,18137,18171
6785,1,4,6,2,0,0,0,0,14698,16713
6786,0,5,4,5,0,0,0,0,15788,18069
6787,1,2,3,1,0,0,0,0,15464,17569
6788,0,7,5,6,1,0,1,0,17042,19460
6789,0,5,8,6,0,0,0,0,15242,16237
6790,1,3,4,4,0,0,0,0,16125,20079
6791,1,10,2,7,1,1,0,0,17955,20629
6792,1,5,4,3,1,1,0,0,15277,17240
